time_step, rms_u, rms_v, rms_w, rms_p
253, 3.83878E-01, 4.53015E-01, 6.22238E-01, 2.30225E-01
254, 3.83590E-01, 4.53063E-01, 6.22209E-01, 2.30076E-01
255, 3.83301E-01, 4.53113E-01, 6.22179E-01, 2.29926E-01
256, 3.83012E-01, 4.53164E-01, 6.22150E-01, 2.29777E-01
257, 3.82723E-01, 4.53216E-01, 6.22120E-01, 2.29628E-01
258, 3.82434E-01, 4.53269E-01, 6.22090E-01, 2.29478E-01
259, 3.82145E-01, 4.53323E-01, 6.22059E-01, 2.29329E-01
260, 3.81856E-01, 4.53378E-01, 6.22029E-01, 2.29179E-01
261, 3.81567E-01, 4.53435E-01, 6.21998E-01, 2.29029E-01
262, 3.81278E-01, 4.53492E-01, 6.21967E-01, 2.28880E-01
263, 3.80989E-01, 4.53551E-01, 6.21936E-01, 2.28730E-01
264, 3.80700E-01, 4.53611E-01, 6.21905E-01, 2.28580E-01
265, 3.80411E-01, 4.53671E-01, 6.21873E-01, 2.28430E-01
266, 3.80122E-01, 4.53733E-01, 6.21842E-01, 2.28280E-01
267, 3.79833E-01, 4.53796E-01, 6.21810E-01, 2.28130E-01
268, 3.79543E-01, 4.53860E-01, 6.21778E-01, 2.27980E-01
269, 3.79254E-01, 4.53925E-01, 6.21746E-01, 2.27830E-01
270, 3.78965E-01, 4.53991E-01, 6.21713E-01, 2.27680E-01
271, 3.78676E-01, 4.54058E-01, 6.21680E-01, 2.27530E-01
272, 3.78386E-01, 4.54127E-01, 6.21648E-01, 2.27379E-01
273, 3.78097E-01, 4.54196E-01, 6.21614E-01, 2.27229E-01
274, 3.77808E-01, 4.54266E-01, 6.21581E-01, 2.27079E-01
275, 3.77518E-01, 4.54338E-01, 6.21548E-01, 2.26928E-01
276, 3.77229E-01, 4.54410E-01, 6.21514E-01, 2.26778E-01
277, 3.76939E-01, 4.54484E-01, 6.21480E-01, 2.26627E-01
278, 3.76650E-01, 4.54558E-01, 6.21446E-01, 2.26477E-01
279, 3.76361E-01, 4.54634E-01, 6.21412E-01, 2.26326E-01
280, 3.76071E-01, 4.54711E-01, 6.21377E-01, 2.26176E-01
281, 3.75782E-01, 4.54788E-01, 6.21343E-01, 2.26025E-01
282, 3.75492E-01, 4.54867E-01, 6.21308E-01, 2.25875E-01
283, 3.75203E-01, 4.54947E-01, 6.21272E-01, 2.25724E-01
284, 3.74913E-01, 4.55028E-01, 6.21237E-01, 2.25574E-01
285, 3.74624E-01, 4.55109E-01, 6.21202E-01, 2.25423E-01
286, 3.74334E-01, 4.55192E-01, 6.21166E-01, 2.25272E-01
287, 3.74045E-01, 4.55276E-01, 6.21130E-01, 2.25122E-01
288, 3.73755E-01, 4.55361E-01, 6.21094E-01, 2.24971E-01
289, 3.73466E-01, 4.55447E-01, 6.21057E-01, 2.24821E-01
290, 3.73177E-01, 4.55534E-01, 6.21021E-01, 2.24670E-01
291, 3.72887E-01, 4.55622E-01, 6.20984E-01, 2.24520E-01
