time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p
234, 8.84932E-05, 7.54011E-05, 7.15135E-05, 2.92819E-05
235, 8.44269E-05, 7.55563E-05, 7.21651E-05, 2.90433E-05
236, 8.27036E-05, 7.56766E-05, 7.27528E-05, 2.87643E-05
237, 8.25794E-05, 7.57621E-05, 7.32753E-05, 2.84457E-05
238, 8.23102E-05, 7.58128E-05, 7.37317E-05, 2.82158E-05
239, 8.18998E-05, 7.58287E-05, 7.41211E-05, 2.82168E-05
240, 8.13525E-05, 7.58097E-05, 7.44431E-05, 2.82156E-05
241, 8.06730E-05, 7.57558E-05, 7.46972E-05, 2.82119E-05
242, 7.98664E-05, 7.56670E-05, 7.49222E-05, 2.82054E-05
243, 7.89379E-05, 7.55431E-05, 7.57227E-05, 2.81957E-05
244, 7.78931E-05, 7.53840E-05, 7.64743E-05, 2.81826E-05
245, 7.67379E-05, 7.51897E-05, 7.71756E-05, 2.81656E-05
246, 7.54781E-05, 7.49600E-05, 7.78250E-05, 2.81445E-05
247, 7.41200E-05, 7.46946E-05, 7.84211E-05, 2.81188E-05
248, 7.26696E-05, 7.43936E-05, 7.89625E-05, 2.80882E-05
249, 7.11334E-05, 7.40566E-05, 7.94480E-05, 2.80523E-05
250, 6.95176E-05, 7.37434E-05, 7.98764E-05, 2.80106E-05
251, 6.78286E-05, 7.34410E-05, 8.02469E-05, 2.79629E-05
252, 6.60726E-05, 7.31085E-05, 8.05586E-05, 2.80618E-05
253, 6.42559E-05, 7.27456E-05, 8.08107E-05, 2.83184E-05
254, 6.23846E-05, 7.23519E-05, 8.10027E-05, 2.85764E-05
255, 6.04648E-05, 7.19272E-05, 8.11341E-05, 2.88353E-05
256, 5.85023E-05, 7.14712E-05, 8.12046E-05, 2.90944E-05
257, 5.65029E-05, 7.09835E-05, 8.12142E-05, 2.93531E-05
258, 5.44721E-05, 7.04639E-05, 8.11629E-05, 2.96111E-05
259, 5.24154E-05, 6.99119E-05, 8.10507E-05, 2.98676E-05
260, 5.03380E-05, 6.93273E-05, 8.08780E-05, 3.01221E-05
261, 4.94342E-05, 6.87098E-05, 8.06452E-05, 3.03742E-05
262, 4.99893E-05, 6.80590E-05, 8.03530E-05, 3.06231E-05
263, 5.05083E-05, 6.73746E-05, 8.00020E-05, 3.08685E-05
264, 5.16132E-05, 6.66564E-05, 7.95932E-05, 3.11097E-05
265, 5.30972E-05, 6.59041E-05, 7.91274E-05, 3.13463E-05
266, 5.45585E-05, 6.51176E-05, 7.87318E-05, 3.15777E-05
267, 5.59961E-05, 6.42966E-05, 7.89223E-05, 3.18034E-05
268, 5.74091E-05, 6.36393E-05, 7.90705E-05, 3.20229E-05
269, 5.87970E-05, 6.29806E-05, 7.91763E-05, 3.22357E-05
270, 6.01589E-05, 6.22773E-05, 7.92395E-05, 3.24414E-05
271, 6.14942E-05, 6.15304E-05, 7.92601E-05, 3.26396E-05
272, 6.28024E-05, 6.07409E-05, 7.92381E-05, 3.28296E-05
273, 6.40828E-05, 6.03885E-05, 7.91736E-05, 3.30113E-05
274, 6.53351E-05, 6.07954E-05, 7.90665E-05, 3.31840E-05
275, 6.65589E-05, 6.11572E-05, 7.89172E-05, 3.33474E-05
276, 6.77537E-05, 6.14730E-05, 7.87258E-05, 3.35011E-05
277, 6.90065E-05, 6.17418E-05, 7.95857E-05, 3.36447E-05
278, 7.13260E-05, 6.19630E-05, 8.06561E-05, 3.37779E-05
279, 7.35741E-05, 6.21360E-05, 8.16763E-05, 3.39003E-05
280, 7.57515E-05, 6.22600E-05, 8.26462E-05, 3.40115E-05
281, 7.78588E-05, 6.23346E-05, 8.35658E-05, 3.41113E-05
282, 7.98969E-05, 6.23594E-05, 8.44351E-05, 3.41994E-05
283, 8.18665E-05, 6.23341E-05, 8.52542E-05, 3.42753E-05
284, 8.37683E-05, 6.22583E-05, 8.60231E-05, 3.44623E-05
285, 8.56035E-05, 6.21320E-05, 8.67420E-05, 3.46379E-05
286, 8.73730E-05, 6.19550E-05, 8.74111E-05, 3.48004E-05
287, 8.90770E-05, 6.17274E-05, 8.80306E-05, 3.49493E-05
288, 9.07162E-05, 6.14492E-05, 8.86009E-05, 3.50843E-05
289, 9.22913E-05, 6.11208E-05, 8.91222E-05, 3.52049E-05
290, 9.38031E-05, 6.07423E-05, 8.95950E-05, 3.53109E-05
291, 9.52522E-05, 6.03141E-05, 9.00196E-05, 3.54018E-05
292, 9.66394E-05, 5.98368E-05, 9.03964E-05, 3.54775E-05
293, 9.79651E-05, 5.93181E-05, 9.07259E-05, 3.55376E-05
294, 9.92301E-05, 5.88653E-05, 9.10086E-05, 3.55818E-05
295, 1.00435E-04, 5.90074E-05, 9.12451E-05, 3.56100E-05
296, 1.01580E-04, 5.91862E-05, 9.14357E-05, 3.56220E-05
297, 1.02666E-04, 5.93207E-05, 9.15813E-05, 3.56174E-05
298, 1.03694E-04, 5.94098E-05, 9.16822E-05, 3.55962E-05
299, 1.04664E-04, 5.94525E-05, 9.17391E-05, 3.55583E-05
300, 1.05576E-04, 5.94477E-05, 9.17527E-05, 3.55035E-05
301, 1.06431E-04, 5.93946E-05, 9.17237E-05, 3.54318E-05
302, 1.07229E-04, 5.92923E-05, 9.16526E-05, 3.53430E-05
303, 1.07971E-04, 5.91401E-05, 9.15402E-05, 3.52372E-05
304, 1.08657E-04, 5.89373E-05, 9.13873E-05, 3.51143E-05
305, 1.09287E-04, 5.86833E-05, 9.11944E-05, 3.49743E-05
