time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p
333, 3.36555E-06, 1.83565E-06, 9.60208E-07, 7.40086E-09
334, 3.29158E-06, 1.78949E-06, 9.43128E-07, 7.38270E-09
335, 3.21413E-06, 1.74388E-06, 9.24317E-07, 7.36215E-09
336, 3.13339E-06, 1.69884E-06, 9.03857E-07, 7.33908E-09
337, 3.04959E-06, 1.65438E-06, 8.81831E-07, 7.31356E-09
338, 2.96293E-06, 1.61048E-06, 8.72694E-07, 7.28558E-09
339, 2.87362E-06, 1.56717E-06, 8.68854E-07, 7.26251E-09
340, 2.78188E-06, 1.52444E-06, 8.63439E-07, 7.23928E-09
341, 2.68791E-06, 1.48228E-06, 8.56489E-07, 7.21336E-09
342, 2.59193E-06, 1.44072E-06, 8.53688E-07, 7.18471E-09
343, 2.49414E-06, 1.39973E-06, 8.73900E-07, 7.15331E-09
344, 2.46945E-06, 1.35933E-06, 8.92713E-07, 7.11916E-09
345, 2.48931E-06, 1.31952E-06, 9.10114E-07, 7.08225E-09
346, 2.50565E-06, 1.28029E-06, 9.26091E-07, 7.04260E-09
347, 2.51853E-06, 1.24163E-06, 9.40635E-07, 7.00018E-09
348, 2.52797E-06, 1.20356E-06, 9.53740E-07, 6.95500E-09
349, 2.53401E-06, 1.16607E-06, 9.65403E-07, 6.90712E-09
350, 2.53670E-06, 1.12914E-06, 9.75624E-07, 6.85645E-09
351, 2.53612E-06, 1.09279E-06, 9.84405E-07, 6.80317E-09
352, 2.53230E-06, 1.05701E-06, 9.91751E-07, 6.74712E-09
353, 2.52533E-06, 1.02178E-06, 9.97669E-07, 6.68843E-09
354, 2.51526E-06, 9.91087E-07, 1.00217E-06, 6.62714E-09
355, 2.50218E-06, 9.77274E-07, 1.00526E-06, 6.56411E-09
356, 2.48617E-06, 9.71556E-07, 1.00697E-06, 6.52670E-09
357, 2.46730E-06, 9.72147E-07, 1.00730E-06, 6.48710E-09
358, 2.44566E-06, 9.72455E-07, 1.00627E-06, 6.45691E-09
359, 2.42135E-06, 9.72479E-07, 1.00391E-06, 6.42806E-09
360, 2.39445E-06, 9.72223E-07, 1.00024E-06, 6.47745E-09
361, 2.36505E-06, 9.71687E-07, 9.95286E-07, 6.52486E-09
362, 2.33327E-06, 9.70874E-07, 9.89071E-07, 6.56826E-09
