time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p
194, 2.89531E-15, 2.36777E-15, 3.24388E-15, 1.11478E-14
195, 3.22223E-15, 2.36591E-15, 3.24463E-15, 1.27335E-14
196, 2.90471E-15, 2.36403E-15, 3.24538E-15, 1.57015E-14
197, 3.23269E-15, 2.36214E-15, 3.60683E-15, 1.20086E-14
198, 3.23794E-15, 2.36023E-15, 3.60769E-15, 1.15832E-14
199, 3.24319E-15, 2.35830E-15, 3.60856E-15, 1.33058E-14
200, 2.92361E-15, 2.82764E-15, 2.88756E-15, 1.20479E-14
201, 3.57909E-15, 2.82530E-15, 3.61035E-15, 1.35259E-14
202, 3.91080E-15, 2.82294E-15, 3.25013E-15, 1.03672E-14
203, 2.93786E-15, 2.82056E-15, 2.88975E-15, 1.84706E-14
204, 2.94262E-15, 2.81817E-15, 3.25181E-15, 1.32270E-14
205, 3.27488E-15, 2.81576E-15, 2.89126E-15, 1.24426E-14
206, 3.93623E-15, 2.34445E-15, 2.89203E-15, 9.20622E-15
207, 3.61406E-15, 2.34242E-15, 2.53121E-15, 9.41151E-15
208, 3.29083E-15, 2.34037E-15, 2.89360E-15, 9.81585E-15
209, 3.62577E-15, 2.80597E-15, 3.25620E-15, 1.22115E-14
210, 3.30149E-15, 2.33624E-15, 2.53331E-15, 9.29730E-15
211, 3.63752E-15, 2.33416E-15, 3.25805E-15, 1.18946E-14
212, 2.98096E-15, 2.33206E-15, 2.89688E-15, 1.09583E-14
213, 3.31753E-15, 2.32996E-15, 3.25994E-15, 1.04448E-14
214, 3.65518E-15, 2.32784E-15, 3.26090E-15, 8.70324E-15
215, 3.32825E-15, 2.32571E-15, 2.89945E-15, 8.79106E-15
216, 3.66698E-15, 2.32357E-15, 2.53779E-15, 1.35930E-14
217, 3.33898E-15, 2.32142E-15, 3.62653E-15, 1.18996E-14
218, 3.34436E-15, 2.31926E-15, 3.26489E-15, 1.41726E-14
219, 3.01476E-15, 2.31709E-15, 2.90304E-15, 1.09427E-14
220, 3.35511E-15, 2.31491E-15, 2.90397E-15, 1.14811E-14
221, 3.02444E-15, 2.31272E-15, 3.26802E-15, 1.05674E-14
222, 3.70246E-15, 2.31052E-15, 3.63233E-15, 8.55048E-15
223, 4.04551E-15, 2.76998E-15, 2.90682E-15, 1.14936E-14
224, 3.37665E-15, 2.76732E-15, 2.54433E-15, 1.08287E-14
225, 3.38203E-15, 2.76465E-15, 2.54519E-15, 1.29714E-14
226, 3.04868E-15, 2.30164E-15, 2.90979E-15, 8.29317E-15
227, 3.05353E-15, 2.75928E-15, 2.91080E-15, 1.00010E-14
228, 3.39819E-15, 2.75658E-15, 2.91182E-15, 1.05049E-14
229, 3.40358E-15, 2.75387E-15, 2.54875E-15, 8.28169E-15
230, 3.06806E-15, 2.75115E-15, 2.54967E-15, 1.01069E-14
231, 3.41434E-15, 2.29036E-15, 2.18623E-15, 9.77359E-15
232, 3.76169E-15, 2.28808E-15, 2.18704E-15, 1.55323E-14
233, 3.76760E-15, 2.28580E-15, 2.00553E-15, 1.01772E-14
234, 3.43047E-15, 2.28351E-15, 2.18868E-15, 1.35257E-14
235, 3.43583E-15, 2.28121E-15, 2.18951E-15, 1.13164E-14
236, 3.44119E-15, 2.05102E-15, 2.19035E-15, 1.12495E-14
237, 4.48052E-15, 1.93511E-15, 2.19121E-15, 1.04457E-14
238, 4.14228E-15, 2.27429E-15, 2.55742E-15, 1.77435E-14
239, 3.45725E-15, 2.27198E-15, 2.55843E-15, 1.01767E-14
240, 4.15510E-15, 2.26966E-15, 2.19383E-15, 1.16819E-14
241, 4.50829E-15, 2.26733E-15, 2.19472E-15, 1.27180E-14
242, 3.82056E-15, 2.71800E-15, 1.82968E-15, 1.32180E-14
243, 4.52211E-15, 2.71520E-15, 2.19653E-15, 1.46209E-14
244, 4.18062E-15, 2.71240E-15, 1.83121E-15, 9.76758E-15
245, 4.18697E-15, 2.70959E-15, 2.19838E-15, 8.86241E-15
246, 4.19331E-15, 2.25565E-15, 2.19932E-15, 1.02310E-14
247, 3.84967E-15, 2.25331E-15, 1.83356E-15, 1.03619E-14
248, 4.20595E-15, 2.70115E-15, 2.56810E-15, 1.44354E-14
249, 3.86123E-15, 2.69834E-15, 2.20220E-15, 1.16248E-14
250, 3.51544E-15, 2.69552E-15, 2.20318E-15, 1.26810E-14
251, 3.87273E-15, 2.24391E-15, 2.20417E-15, 1.08821E-14
252, 3.52587E-15, 2.68987E-15, 2.20516E-15, 1.16118E-14
253, 3.53107E-15, 2.46312E-15, 2.57386E-15, 8.33837E-15
254, 3.18262E-15, 2.68422E-15, 2.20719E-15, 1.20687E-14
255, 3.54141E-15, 2.68139E-15, 1.84018E-15, 1.11967E-14
256, 3.19190E-15, 2.67856E-15, 2.02514E-15, 9.87568E-15
257, 3.90685E-15, 2.67574E-15, 1.84191E-15, 1.26505E-14
258, 3.55679E-15, 2.67291E-15, 2.21134E-15, 1.18454E-14
